data_year,ori,pub_agency_name,pub_agency_unit,state_abbr,division_name,region_name,county_name,agency_type_name,population_group_desc,population,male_officer_ct,male_civilian_ct,male_total_ct,female_officer_ct,female_civilian_ct,female_total_ct,officer_ct,civilian_ct,total_pe_ct,pe_ct_per_1000
2018,TX2250000,Titus,,TX,West South Central,South,TITUS,County,"Non-MSA counties from 10,000 thru 24,999",16591,24,14,38,2,20,22,26,34,60,3.62
2018,TX2270900,Pflugerville,,TX,West South Central,South,WILLIAMSON; TRAVIS,City,"Cities from 50,000 thru 99,999",65789,,,,,,,,,,
2018,TX0151500,Windcrest,,TX,West South Central,South,BEXAR,City,"Cities from 2,500 thru 9,999",5936,20,4,24,5,8,13,25,12,37,6.23
2018,TX0152000,Independent School District:,Judson,TX,West South Central,South,BEXAR,Other,"Cities under 2,500",0,25,0,25,4,1,5,29,1,30,
2018,TX0360700,Mont Belvieu,,TX,West South Central,South,CHAMBERS,City,"Cities from 2,500 thru 9,999",6301,,,,,,,,,,
2018,TX0370100,Jacksonville,,TX,West South Central,South,CHEROKEE,City,"Cities from 10,000 thru 24,999",14960,24,2,26,4,7,11,28,9,37,2.47
2018,TX0370300,Rusk,,TX,West South Central,South,CHEROKEE,City,"Cities from 2,500 thru 9,999",5539,,,,,,,,,,
2018,TX0431700,Melissa,,TX,West South Central,South,COLLIN,City,"Cities from 10,000 thru 24,999",10107,11,0,11,2,0,2,13,0,13,1.29
2018,TX0431700,Melissa,,TX,West South Central,South,COLLIN,City,"Cities from 10,000 thru 24,999",10107,11,0,11,2,0,2,13,0,13,1.29
2018,TX0611100,University of North Texas:,Denton,TX,West South Central,South,DENTON,University or College,"Cities under 2,500",0,36,6,42,8,15,23,44,21,65,
2018,TX0711100,El Paso Community College,,TX,West South Central,South,EL PASO,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX0840700,La Marque,,TX,West South Central,South,GALVESTON,City,"Cities from 10,000 thru 24,999",17107,27,1,28,6,3,9,33,4,37,2.16
2018,TX1012400,Memorial Villages,,TX,West South Central,South,HARRIS,City,"Cities from 10,000 thru 24,999",12402,,,,,,,,,,
2018,TX1250000,Jim Wells,,TX,West South Central,South,JIM WELLS,County,"Non-MSA counties from 10,000 thru 24,999",17049,,,,,,,,,,
2018,TX1330100,Kerrville,,TX,West South Central,South,KERR,City,"Cities from 10,000 thru 24,999",23532,46,6,52,3,10,13,49,16,65,2.76
2018,TX1360000,Kinney,,TX,West South Central,South,KINNEY,County,"Non-MSA counties under 10,000",2008,4,3,7,1,5,6,5,8,13,6.47
2018,TX1440100,Giddings,,TX,West South Central,South,LEE,City,"Cities from 2,500 thru 9,999",5141,13,0,13,1,5,6,14,5,19,3.70
2018,TX1521500,New Deal,,TX,West South Central,South,LUBBOCK,City,"Cities under 2,500",820,,,,,,,,,,
2018,TX1540000,McCulloch,,TX,West South Central,South,MCCULLOCH,County,"Non-MSA counties under 10,000",2625,,,,,,,,,,
2018,TX1551400,Woodway,,TX,West South Central,South,MCLENNAN,City,"Cities from 2,500 thru 9,999",8878,35,4,39,1,7,8,36,11,47,5.29
2018,TX1570700,Independent School District:,Madisonville,TX,West South Central,South,MADISON,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX1690300,St. Jo,,TX,West South Central,South,MONTAGUE,City,"Cities under 2,500",1011,,,,,,,,,,
2018,TX2200500,Blue Mound,,TX,West South Central,South,TARRANT,City,"Cities under 2,500",2494,,,,,,,,,,
2018,TX2260300,Angelo State University,,TX,West South Central,South,TOM GREEN,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX2270000,Travis,,TX,West South Central,South,TRAVIS,County,"MSA counties 100,000 or over",207080,324,840,1164,24,516,540,348,1356,1704,8.23
2018,TX2380000,Ward,,TX,West South Central,South,WARD,County,"Non-MSA counties under 10,000",3961,,,,,,,,,,
2018,TX2380000,Ward,,TX,West South Central,South,WARD,County,"Non-MSA counties under 10,000",3961,,,,,,,,,,
2018,TX2410200,Wharton,,TX,West South Central,South,WHARTON,City,"Cities from 2,500 thru 9,999",8754,,,,,,,,,,
2018,TX2470000,Wilson,,TX,West South Central,South,WILSON,County,"MSA counties from 25,000 thru 99,999",38631,34,15,49,4,28,32,38,43,81,2.10
2018,TXDPS5500,"Department of Public Safety, Tyler",,TX,West South Central,South,SMITH,Other State Agency,"Cities under 2,500",0,,,,,,,,,,
2018,TXUSC5500,"U.S. Customs Service, Houston",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0031300,Hudson,,TX,West South Central,South,ANGELINA,City,"Cities from 2,500 thru 9,999",4910,,,,,,,,,,
2018,TX0190100,De Kalb,,TX,West South Central,South,BOWIE,City,"Cities under 2,500",1623,,,,,,,,,,
2018,TX0230000,Briscoe,,TX,West South Central,South,BRISCOE,County,"Non-MSA counties under 10,000",1510,3,0,3,0,0,0,3,0,3,1.99
2018,TX0260200,Somerville,,TX,West South Central,South,BURLESON,City,"Cities under 2,500",1445,4,0,4,1,0,1,5,0,5,3.46
2018,TX0270000,Burnet,,TX,West South Central,South,BURNET,County,"Non-MSA counties from 25,000 thru 99,999",25657,46,53,99,3,49,52,49,102,151,5.89
2018,TX0340300,Linden,,TX,West South Central,South,CASS,City,"Cities under 2,500",1927,,,,,,,,,,
2018,TX0432000,Lavon,,TX,West South Central,South,COLLIN,City,"Cities from 2,500 thru 9,999",3299,6,0,6,3,1,4,9,1,10,3.03
2018,TX0570000,Dallas,,TX,West South Central,South,DALLAS,County,"MSA counties under 10,000",7078,359,653,1012,63,865,928,422,1518,1940,274.09
2018,TX0611400,Aubrey,,TX,West South Central,South,DENTON,City,"Cities from 2,500 thru 9,999",3523,,,,,,,,,,
2018,TX0780000,Foard,,TX,West South Central,South,FOARD,County,"Non-MSA counties under 10,000",349,,,,,,,,,,
2018,TX0800000,Franklin,,TX,West South Central,South,FRANKLIN,County,"Non-MSA counties from 10,000 thru 24,999",10055,11,9,20,0,6,6,11,15,26,2.59
2018,TX0910000,Grayson,,TX,West South Central,South,GRAYSON,County,"MSA counties from 25,000 thru 99,999",44839,60,56,116,7,54,61,67,110,177,3.95
2018,TX1300100,Boerne,,TX,West South Central,South,KENDALL,City,"Cities from 10,000 thru 24,999",17008,37,8,45,4,12,16,41,20,61,3.59
2018,TX1390400,Paris Junior College,,TX,West South Central,South,LAMAR,University or College,"Cities under 2,500",0,4,0,4,1,0,1,5,0,5,
2018,TX1430000,Lavaca,,TX,West South Central,South,LAVACA,County,"Non-MSA counties from 10,000 thru 24,999",10531,,,,,,,,,,
2018,TX1690200,Nocona,,TX,West South Central,South,MONTAGUE,City,"Cities from 2,500 thru 9,999",2966,,,,,,,,,,
2018,TX1701000,Magnolia,,TX,West South Central,South,MONTGOMERY,City,"Cities under 2,500",2143,,,,,,,,,,
2018,TX1701200,Shenandoah,,TX,West South Central,South,MONTGOMERY,City,"Cities from 2,500 thru 9,999",3008,,,,,,,,,,
2018,TX2040000,San Jacinto,,TX,West South Central,South,SAN JACINTO,County,"Non-MSA counties from 25,000 thru 99,999",28457,,,,,,,,,,
2018,TX2205000,Hospital District:,Tarrant County,TX,West South Central,South,TARRANT,Other,"Cities under 2,500",0,46,18,64,3,8,11,49,26,75,
2018,TX2430100,Burkburnett,,TX,West South Central,South,WICHITA,City,"Cities from 10,000 thru 24,999",11221,17,2,19,2,7,9,19,9,28,2.50
2018,TXDPS1500,"Department of Public Safety, Kerrville",,TX,West South Central,South,KERR,Other State Agency,"Cities under 2,500",0,,,,,,,,,,
2018,TXINS0200,"U.S. Border Patrol, El Paso",,TX,West South Central,South,N/A,Federal,"Cities under 2,500",0,,,,,,,,,,
2018,TX0153000,Helotes,,TX,West South Central,South,BEXAR,City,"Cities from 2,500 thru 9,999",9456,20,0,20,1,2,3,21,2,23,2.43
2018,TX0153800,Independent School District:,North East,TX,West South Central,South,BEXAR,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0350200,Hart,,TX,West South Central,South,CASTRO,City,"Cities under 2,500",1072,,,,,,,,,,
2018,TX0430900,Princeton,,TX,West South Central,South,COLLIN,City,"Cities from 10,000 thru 24,999",10749,15,0,15,3,1,4,18,1,19,1.77
2018,TX0571000,Farmers Branch,,TX,West South Central,South,DALLAS,City,"Cities from 25,000 thru 49,999",38495,,,,,,,,,,
2018,TX0610800,Sanger,,TX,West South Central,South,DENTON,City,"Cities from 2,500 thru 9,999",8457,,,,,,,,,,
2018,TX0620000,DeWitt,,TX,West South Central,South,DEWITT,County,"Non-MSA counties under 10,000",7706,17,18,35,3,15,18,20,33,53,6.88
2018,TX0910500,Van Alstyne,,TX,West South Central,South,GRAYSON,City,"Cities from 2,500 thru 9,999",4115,6,0,6,2,5,7,8,5,13,3.16
2018,TX1012200,Taylor Lake Village,,TX,West South Central,South,HARRIS,City,"Cities from 2,500 thru 9,999",3645,,,,,,,,,,
2018,TX1082900,Independent School District:,Weslaco,TX,West South Central,South,HIDALGO,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX1420000,La Salle,,TX,West South Central,South,LA SALLE,County,"Non-MSA counties under 10,000",7073,,,,,,,,,,
2018,TX1551800,Texas State Technical College:,Waco,TX,West South Central,South,MCLENNAN,University or College,"Cities under 2,500",0,8,0,8,1,2,3,9,2,11,
2018,TX1660200,Rockdale,,TX,West South Central,South,MILAM,City,"Cities from 2,500 thru 9,999",5663,8,0,8,1,5,6,9,5,14,2.47
2018,TX1720400,Constable,,TX,West South Central,South,MORRIS,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX2200600,Crowley,,TX,West South Central,South,JOHNSON; TARRANT,City,"Cities from 10,000 thru 24,999",15777,25,1,26,2,10,12,27,11,38,2.41
2018,TX2203600,Dallas-Fort Worth International Airport,,TX,West South Central,South,TARRANT,Other,"Cities under 2,500",0,158,4,162,25,9,34,183,13,196,
2018,TX2310100,McCamey,,TX,West South Central,South,UPTON,City,"Cities under 2,500",2091,,,,,,,,,,
2018,TX2490000,Wise,,TX,West South Central,South,WISE,County,"MSA counties from 25,000 thru 99,999",50587,52,29,81,8,41,49,60,70,130,2.57
2018,TX0190300,Nash,,TX,West South Central,South,BOWIE,City,"Cities from 2,500 thru 9,999",3483,7,0,7,1,0,1,8,0,8,2.30
2018,TX0420100,Coleman,,TX,West South Central,South,COLEMAN,City,"Cities from 2,500 thru 9,999",4366,,,,,,,,,,
2018,TX0430800,Wylie,,TX,West South Central,South,DALLAS; ROCKWALL; COLLIN,City,"Cities from 50,000 thru 99,999",51051,51,0,51,11,6,17,62,6,68,1.33
2018,TX0490700,Valley View,,TX,West South Central,South,COOKE,City,"Cities under 2,500",797,,,,,,,,,,
2018,TX0572900,Eastfield College,,TX,West South Central,South,DALLAS,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX0573100,El Centro College,,TX,West South Central,South,DALLAS,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX0670000,Eastland,,TX,West South Central,South,EASTLAND,County,"Non-MSA counties under 10,000",6294,10,8,18,1,9,10,11,17,28,4.45
2018,TX0770000,Floyd,,TX,West South Central,South,FLOYD,County,"Non-MSA counties under 10,000",3048,,,,,,,,,,
2018,TX0810000,Freestone,,TX,West South Central,South,FREESTONE,County,"Non-MSA counties from 10,000 thru 24,999",12140,25,1,26,3,9,12,28,10,38,3.13
2018,TX0841200,Texas A&M University:,Galveston,TX,West South Central,South,GALVESTON,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX0912000,Gunter,,TX,West South Central,South,N/A,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX1012100,Spring Valley,,TX,West South Central,South,HARRIS,City,"Cities from 2,500 thru 9,999",4363,22,1,23,1,5,6,23,6,29,6.65
2018,TX1080700,La Villa,,TX,West South Central,South,HIDALGO,City,"Cities from 2,500 thru 9,999",2785,,,,,,,,,,
2018,TX1110000,Hood,,TX,West South Central,South,HOOD,County,"Non-MSA counties from 25,000 thru 99,999",48008,,,,,,,,,,
2018,TX1250100,Alice,,TX,West South Central,South,JIM WELLS,City,"Cities from 10,000 thru 24,999",18925,31,4,35,2,6,8,33,10,43,2.27
2018,TX1270000,Jones,,TX,West South Central,South,JONES,County,"MSA counties under 10,000",6404,,,,,,,,,,
2018,TX1280200,Kenedy,,TX,West South Central,South,KARNES,City,"Cities from 2,500 thru 9,999",3340,,,,,,,,,,
2018,TX1460000,Liberty,,TX,West South Central,South,LIBERTY,County,"MSA counties from 25,000 thru 99,999",59062,,,,,,,,,,
2018,TX1522000,Lubbock Christian University,,TX,West South Central,South,LUBBOCK,University or College,"Cities under 2,500",0,2,3,5,0,1,1,2,4,6,
2018,TX1820200,Mineral Wells,,TX,West South Central,South,PARKER; PALO PINTO,City,"Cities from 10,000 thru 24,999",14729,,,,,,,,,,
2018,TX2050800,Gregory,,TX,West South Central,South,SAN PATRICIO,City,"Cities under 2,500",1949,,,,,,,,,,
2018,TX2121500,Bullard,,TX,West South Central,South,CHEROKEE; SMITH,City,"Cities from 2,500 thru 9,999",3421,,,,,,,,,,
2018,TX2200300,Bedford,,TX,West South Central,South,TARRANT,City,"Cities from 25,000 thru 49,999",49841,70,20,90,9,30,39,79,50,129,2.59
2018,TX2203300,University of Texas:,Arlington,TX,West South Central,South,TARRANT,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX2290000,Tyler,,TX,West South Central,South,TYLER,County,"Non-MSA counties from 10,000 thru 24,999",18959,,,,,,,,,,
2018,TX0070200,Pleasanton,,TX,West South Central,South,ATASCOSA,City,"Cities from 10,000 thru 24,999",10627,21,3,24,1,4,5,22,7,29,2.73
2018,TX0250300,Early,,TX,West South Central,South,BROWN,City,"Cities from 2,500 thru 9,999",3009,,,,,,,,,,
2018,TX0311400,Texas State Technical College:,Harlingen,TX,West South Central,South,CAMERON,University or College,"Cities under 2,500",0,8,1,9,1,2,3,9,3,12,
2018,TX0350100,Dimmitt,,TX,West South Central,South,CASTRO,City,"Cities from 2,500 thru 9,999",4255,,,,,,,,,,
2018,TX0490800,Oak Ridge,,TX,West South Central,South,COOKE,City,"Cities under 2,500",223,,,,,,,,,,
2018,TX0572100,Sachse,,TX,West South Central,South,COLLIN; DALLAS,City,"Cities from 25,000 thru 49,999",26839,29,1,30,3,14,17,32,15,47,1.75
2018,TX0611500,The Colony,,TX,West South Central,South,DENTON,City,"Cities from 25,000 thru 49,999",43697,,,,,,,,,,
2018,TX1040000,Haskell,,TX,West South Central,South,HASKELL,County,"Non-MSA counties under 10,000",2475,,,,,,,,,,
2018,TX1090900,Covington,,TX,West South Central,South,HILL,City,"Cities under 2,500",272,,,,,,,,,,
2018,TX1100600,Sundown,,TX,West South Central,South,HOCKLEY,City,"Cities under 2,500",1417,,,,,,,,,,
2018,TX1170000,Hutchinson,,TX,West South Central,South,HUTCHINSON,County,"Non-MSA counties under 10,000",6719,,,,,,,,,,
2018,TX1170500,Stinnett,,TX,West South Central,South,HUTCHINSON,City,"Cities under 2,500",1804,,,,,,,,,,
2018,TX1230500,Nederland,,TX,West South Central,South,JEFFERSON,City,"Cities from 10,000 thru 24,999",17563,,,,,,,,,,
2018,TX1551200,Waco,,TX,West South Central,South,MCLENNAN,City,"Cities from 100,000 thru 249,999",138091,215,22,237,34,76,110,249,98,347,2.51
2018,TX1780000,Nueces,,TX,West South Central,South,NUECES,County,"MSA counties from 10,000 thru 24,999",15226,,,,,,,,,,
2018,TX2273300,Austin Parks Police Department,,TX,West South Central,South,TRAVIS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX2430500,Wichita Falls,,TX,West South Central,South,WICHITA,City,"Cities from 100,000 thru 249,999",104738,179,17,196,11,65,76,190,82,272,2.60
2018,TX0120100,Seymour,,TX,West South Central,South,BAYLOR,City,"Cities from 2,500 thru 9,999",2606,4,2,6,0,1,1,4,3,7,2.69
2018,TX0180100,Clifton,,TX,West South Central,South,BOSQUE,City,"Cities from 2,500 thru 9,999",3390,7,0,7,0,1,1,7,1,8,2.36
2018,TX0200300,Clute,,TX,West South Central,South,BRAZORIA,City,"Cities from 10,000 thru 24,999",11695,16,3,19,9,10,19,25,13,38,3.25
2018,TX0202800,Surfside Beach,,TX,West South Central,South,BRAZORIA,City,"Cities under 2,500",582,,,,,,,,,,
2018,TX0203300,Independent School District:,Angleton,TX,West South Central,South,BRAZORIA,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0260100,Caldwell,,TX,West South Central,South,BURLESON,City,"Cities from 2,500 thru 9,999",4361,7,0,7,1,1,2,8,1,9,2.06
2018,TX0540100,Crosbyton,,TX,West South Central,South,CROSBY,City,"Cities under 2,500",1647,,,,,,,,,,
2018,TX0574700,Glenn Heights,,TX,West South Central,South,ELLIS; DALLAS,City,"Cities from 10,000 thru 24,999",13375,,,,,,,,,,
2018,TX0580000,Dawson,,TX,West South Central,South,DAWSON,County,"Non-MSA counties under 10,000",3340,7,6,13,2,6,8,9,12,21,6.29
2018,TX1013600,"San Jacinto College,",Central Campus,TX,West South Central,South,HARRIS,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1016200,Independent School District:,Alief,TX,West South Central,South,HARRIS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX2101600,Tenaha,,TX,West South Central,South,N/A,City,"Cities under 2,500",0,,,,,,,,,,
2018,TX2202600,Watauga,,TX,West South Central,South,TARRANT,City,"Cities from 10,000 thru 24,999",24757,29,3,32,4,7,11,33,10,43,1.74
2018,TX2272800,Texas Comptroller of Public Accounts Criminal Investigation Division,,TX,West South Central,South,N/A,Other State Agency,"Cities under 2,500",0,71,7,78,20,10,30,91,17,108,
2018,TX2370000,Waller,,TX,West South Central,South,WALLER,County,"MSA counties from 25,000 thru 99,999",27910,,,,,,,,,,
2018,TX0201200,Sweeny,,TX,West South Central,South,BRAZORIA,City,"Cities from 2,500 thru 9,999",3753,8,0,8,0,0,0,8,0,8,2.13
2018,TX0210500,Brazos County Constable's Office,,TX,West South Central,South,BRAZOS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0310800,Rio Hondo,,TX,West South Central,South,CAMERON,City,"Cities from 2,500 thru 9,999",2835,,,,,,,,,,
2018,TX0340400,Queen City,,TX,West South Central,South,CASS,City,"Cities under 2,500",1449,3,0,3,2,0,2,5,0,5,3.45
2018,TX0660000,Duval,,TX,West South Central,South,DUVAL,County,"Non-MSA counties under 10,000",5160,,,,,,,,,,
2018,TX0680200,Odessa,,TX,West South Central,South,MIDLAND; ECTOR,City,"Cities from 100,000 thru 249,999",119545,138,6,144,22,46,68,160,52,212,1.77
2018,TX0720000,Erath,,TX,West South Central,South,ERATH,County,"Non-MSA counties from 10,000 thru 24,999",17460,20,14,34,4,19,23,24,33,57,3.26
2018,TX0920400,Kilgore,,TX,West South Central,South,RUSK; GREGG,City,"Cities from 10,000 thru 24,999",14978,31,4,35,3,6,9,34,10,44,2.94
2018,TX1012500,Webster,,TX,West South Central,South,HARRIS,City,"Cities from 10,000 thru 24,999",11194,43,7,50,3,11,14,46,18,64,5.72
2018,TX1016000,Independent School District:,Klein,TX,West South Central,South,HARRIS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX1021200,Texas State Technical College:,Marshall,TX,West South Central,South,HARRISON,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1060100,Canadian,,TX,West South Central,South,HEMPHILL,City,"Cities from 2,500 thru 9,999",2866,,,,,,,,,,
2018,TX1071000,Tool,,TX,West South Central,South,HENDERSON,City,"Cities under 2,500",2299,,,,,,,,,,
2018,TX1090200,Hubbard,,TX,West South Central,South,HILL,City,"Cities under 2,500",1385,,,,,,,,,,
2018,TX1260500,Joshua,,TX,West South Central,South,JOHNSON,City,"Cities from 2,500 thru 9,999",8019,,,,,,,,,,
2018,TX1260600,Keene,,TX,West South Central,South,JOHNSON,City,"Cities from 2,500 thru 9,999",6487,,,,,,,,,,
2018,TX1380200,Knox City,,TX,West South Central,South,KNOX,City,"Cities under 2,500",1137,2,0,2,0,0,0,2,0,2,1.76
2018,TX1710100,Dumas,,TX,West South Central,South,MOORE,City,"Cities from 10,000 thru 24,999",14790,16,0,16,4,3,7,20,3,23,1.56
2018,TX2050300,Portland,,TX,West South Central,South,SAN PATRICIO,City,"Cities from 10,000 thru 24,999",17547,0,0,0,0,0,0,0,0,0,0.00
2018,TX2460400,Hutto,,TX,West South Central,South,WILLIAMSON,City,"Cities from 25,000 thru 49,999",26924,39,0,39,6,3,9,45,3,48,1.78
2018,TX0210000,Brazos,,TX,West South Central,South,BRAZOS,County,"MSA counties from 10,000 thru 24,999",24658,93,75,168,9,62,71,102,137,239,9.69
2018,TX0220200,Sul Ross State University,,TX,West South Central,South,BREWSTER,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX0320000,Camp,,TX,West South Central,South,CAMP,County,"Non-MSA counties under 10,000",8218,7,2,9,0,9,9,7,11,18,2.19
2018,TX0361000,Independent School District:,Barbers Hill,TX,West South Central,South,CHAMBERS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0361000,Independent School District:,Barbers Hill,TX,West South Central,South,CHAMBERS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX0550000,Culberson,,TX,West South Central,South,CULBERSON,County,"Non-MSA counties under 10,000",2201,,,,,,,,,,
2018,TX0830200,Seminole,,TX,West South Central,South,GAINES,City,"Cities from 2,500 thru 9,999",7725,,,,,,,,,,
2018,TX0842300,College of the Mainland,,TX,West South Central,South,GALVESTON,University or College,"Cities under 2,500",0,10,0,10,4,0,4,14,0,14,
2018,TX0970200,Hico,,TX,West South Central,South,HAMILTON,City,"Cities under 2,500",1387,,,,,,,,,,
2018,TX1081500,La Joya,,TX,West South Central,South,HIDALGO,City,"Cities from 2,500 thru 9,999",4328,,,,,,,,,,
2018,TX1360500,Brackettville,,TX,West South Central,South,KINNEY,City,"Cities under 2,500",1749,,,,,,,,,,
2018,TX1550400,Hewitt,,TX,West South Central,South,MCLENNAN,City,"Cities from 10,000 thru 24,999",14556,21,2,23,5,7,12,26,9,35,2.40
2018,TX1552600,Bruceville-Eddy,,TX,West South Central,South,FALLS; MCLENNAN,City,"Cities under 2,500",1552,,,,,,,,,,
2018,TX1650000,Midland,,TX,West South Central,South,MIDLAND,County,"MSA counties from 25,000 thru 99,999",26877,,,,,,,,,,
2018,TX1781500,Texas A&M University:,Corpus Christi,TX,West South Central,South,NUECES,University or College,"Cities under 2,500",0,,,,,,,,,,
2018,TX1850300,Farwell,,TX,West South Central,South,PARMER,City,"Cities under 2,500",1312,,,,,,,,,,
2018,TX2450200,Raymondville,,TX,West South Central,South,WILLACY,City,"Cities from 10,000 thru 24,999",10959,,,,,,,,,,
2018,TX2510100,Denver City,,TX,West South Central,South,YOAKUM,City,"Cities from 2,500 thru 9,999",4933,,,,,,,,,,
2018,TXDPS4800,"Department of Public Safety, Garland",,TX,West South Central,South,DALLAS,Other State Agency,"Cities under 2,500",0,,,,,,,,,,
2018,TX0080000,Austin,,TX,West South Central,South,AUSTIN,County,"MSA counties from 10,000 thru 24,999",17807,,,,,,,,,,
2018,TX0202700,Jones Creek,,TX,West South Central,South,BRAZORIA,City,"Cities under 2,500",2099,,,,,,,,,,
2018,TX0571200,Grand Prairie,,TX,West South Central,South,ELLIS; TARRANT; DALLAS,City,"Cities from 100,000 thru 249,999",196535,238,85,323,22,161,183,260,246,506,2.57
2018,TX0571300,Highland Park,,TX,West South Central,South,DALLAS,City,"Cities from 2,500 thru 9,999",9302,57,2,59,4,11,15,61,13,74,7.96
2018,TX0610500,Lake Dallas,,TX,West South Central,South,DENTON,City,"Cities from 2,500 thru 9,999",8084,12,1,13,3,2,5,15,3,18,2.23
2018,TX0611300,Little Elm,,TX,West South Central,South,DENTON,City,"Cities from 50,000 thru 99,999",50547,,,,,,,,,,
2018,TX0613100,Trophy Club,,TX,West South Central,South,TARRANT; DENTON,City,"Cities from 10,000 thru 24,999",13090,14,2,16,2,2,4,16,4,20,1.53
2018,TX0791300,Meadows Place,,TX,West South Central,South,FORT BEND,City,"Cities from 2,500 thru 9,999",4621,12,0,12,3,1,4,15,1,16,3.46
2018,TX0820300,Dilley,,TX,West South Central,South,FRIO,City,"Cities from 2,500 thru 9,999",4427,,,,,,,,,,
2018,TX0860000,Gillespie,,TX,West South Central,South,GILLESPIE,County,"Non-MSA counties from 10,000 thru 24,999",15342,30,15,45,0,9,9,30,24,54,3.52
2018,TX1430100,Hallettsville,,TX,West South Central,South,LAVACA,City,"Cities from 2,500 thru 9,999",2626,,,,,,,,,,
2018,TX1580100,Jefferson,,TX,West South Central,South,MARION,City,"Cities under 2,500",1949,,,,,,,,,,
2018,TX1590000,Martin,,TX,West South Central,South,MARTIN,County,"MSA counties under 10,000",2723,,,,,,,,,,
2018,TX2010100,Henderson,,TX,West South Central,South,RUSK,City,"Cities from 10,000 thru 24,999",13241,,,,,,,,,,
2018,TX2200400,Benbrook,,TX,West South Central,South,TARRANT,City,"Cities from 10,000 thru 24,999",23924,36,0,36,1,10,11,37,10,47,1.96
2018,TX2220000,Terrell,,TX,West South Central,South,TERRELL,County,"Non-MSA counties under 10,000",783,,,,,,,,,,
2018,TX2273800,Independent School District:,Pflugerville,TX,West South Central,South,TRAVIS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX2430000,Wichita,,TX,West South Central,South,WICHITA,County,"MSA counties under 10,000",6650,52,106,158,8,53,61,60,159,219,32.93
2018,TX2460300,Granger,,TX,West South Central,South,WILLIAMSON,City,"Cities under 2,500",1531,,,,,,,,,,
2018,TX2480000,Winkler,,TX,West South Central,South,WINKLER,County,"Non-MSA counties under 10,000",479,,,,,,,,,,
2018,TXDI00300,Big Bend Np,,TX,West South Central,South,N/A,Unknown,"Cities under 2,500",0,,,,,,,,,,
2018,TX0140400,Killeen,,TX,West South Central,South,BELL,City,"Cities from 100,000 thru 249,999",148007,210,15,225,41,56,97,251,71,322,2.18
2018,TX0190000,Bowie,,TX,West South Central,South,BOWIE,County,"MSA counties from 25,000 thru 99,999",37515,34,1,35,3,6,9,37,7,44,1.17
2018,TX0200800,Lake Jackson,,TX,West South Central,South,BRAZORIA,City,"Cities from 25,000 thru 49,999",27568,,,,,,,,,,
2018,TX1014100,Hedwig Village,,TX,West South Central,South,HARRIS,City,"Cities from 2,500 thru 9,999",2685,,,,,,,,,,
2018,TX1020100,Hallsville,,TX,West South Central,South,HARRISON,City,"Cities from 2,500 thru 9,999",4344,,,,,,,,,,
2018,TX1470200,Groesbeck,,TX,West South Central,South,LIMESTONE,City,"Cities from 2,500 thru 9,999",4316,7,0,7,2,0,2,9,0,9,2.09
2018,TX1880100,Amarillo,,TX,West South Central,South,RANDALL; POTTER,City,"Cities from 100,000 thru 249,999",201082,,,,,,,,,,
2018,TX1910300,West Texas A&M University,,TX,West South Central,South,RANDALL,University or College,"Cities under 2,500",0,13,2,15,3,5,8,16,7,23,
2018,TX2271700,Travis County Constable's Office,,TX,West South Central,South,TRAVIS,Other,"Cities under 2,500",0,,,,,,,,,,
2018,TX2400700,Independent School District:,United,TX,West South Central,South,WEBB,Other,"Cities under 2,500",0,74,81,155,10,53,63,84,134,218,
2018,TXDI00400,Guadalupe Mountains Np,,TX,West South Central,South,N/A,Unknown,"Cities under 2,500",0,,,,,,,,,,
2018,TXDPS5200,"Department of Public Safety, Lubbock",,TX,West South Central,South,LUBBOCK,Other State Agency,"Cities under 2,500",0,,,,,,,,,,
2018,TX0201000,Pearland,,TX,West South Central,South,FORT BEND; HARRIS; BRAZORIA,City,"Cities from 100,000 thru 249,999",124179,153,14,167,10,46,56,163,60,223,1.80
2018,TX0203200,Independent School District:,Alvin,TX,West South Central,South,BRAZORIA,Other,"Cities under 2,500",0,,,,,,,,,,
